340,1363,3760,1434,1146,2621,1294
340,1321,3776,1406,1076,2633,1300
350,1357,3944,1401,1093,2705,1407
350,1358,3919,1415,1063,2722,1431
350,1389,3870,1463,1129,2724,1463
350,1356,3867,1448,1100,2716,1410
350,1328,3948,1383,1058,2727,1396
350,1392,3893,1436,1106,2716,1398
350,1380,3901,1423,1095,2713,1385
350,1345,3920,1423,1103,2701,1395
350,1311,3939,1416,1079,2712,1389
350,1324,3957,1393,1050,2717,1398
360,1405,4000,1481,1161,2789,1477
360,1413,3999,1488,1157,2793,1421
360,1415,4003,1486,1131,2790,1455
360,1407,4004,1498,1148,2789,1442
360,1416,4031,1482,1172,2791,1450
360,1421,3989,1472,1121,2767,1439
360,1414,4031,1474,1156,2787,1484
360,1358,4054,1448,1133,2772,1439
360,1356,4067,1455,1144,2797,1454
360,1383,4032,1451,1106,2801,1472
370,1414,4178,1477,1151,2866,1463
370,1494,4088,1523,1191,2871,1431
370,1390,4171,1474,1124,2859,1480
370,1392,4180,1472,1143,2870,1471
370,1442,4114,1500,1143,2873,1437
370,1441,4106,1534,1170,2858,1492
370,1377,4167,1474,1141,2860,1493
370,1447,4089,1524,1156,2872,1514
370,1401,4136,1491,1107,2877,1491
370,1428,4167,1497,1168,2858,1448
380,1485,4259,1538,1182,2929,1528
380,1452,4261,1521,1147,2962,1539
380,1388,4325,1502,1170,2939,1480
380,1461,4266,1530,1189,2963,1487
380,1427,4257,1547,1159,2948,1515
380,1484,4209,1562,1165,2940,1561
380,1489,4219,1566,1191,2960,1467
380,1479,4249,1545,1178,2944,1512
380,1514,4204,1567,1175,2941,1483
380,1431,4271,1525,1148,2958,1522
390,1549,4359,1577,1211,3017,1569
390,1546,4301,1629,1233,3020,1567
390,1514,4368,1560,1164,3029,1536
390,1509,4348,1598,1239,3003,1537
390,1529,4355,1596,1230,3028,1490
390,1450,4385,1572,1190,3017,1586
390,1532,4294,1643,1255,3010,1501
390,1534,4322,1618,1237,3019,1571
390,1562,4311,1633,1240,3042,1560
390,1573,4352,1606,1258,3036,1614
400,1582,4433,1661,1283,3100,1689
400,1491,4548,1576,1213,3108,1623
400,1495,4507,1580,1185,3107,1615
400,1587,4440,1667,1306,3094,1588
400,1584,4425,1665,1250,3099,1600
400,1533,4490,1619,1233,3100,1587
400,1592,4454,1629,1240,3101,1624
400,1523,4486,1619,1238,3111,1634
400,1566,4448,1641,1266,3101,1618
400,1596,4446,1655,1270,3100,1614
410,1557,4606,1660,1296,3165,1618
410,1558,4616,1662,1275,3189,1677
410,1569,4583,1651,1256,3185,1670
410,1558,4584,1661,1273,3173,1615
410,1561,4596,1662,1285,3186,1647
410,1512,4645,1637,1261,3164,1607
410,1638,4550,1694,1323,3184,1659
410,1622,4563,1663,1246,3183,1688
410,1592,4576,1658,1250,3183,1592
410,1611,4578,1674,1304,3170,1656
420,1617,4666,1736,1306,3239,1714
420,1565,4786,1650,1263,3266,1731
420,1617,4682,1717,1318,3264,1740
420,1575,4747,1707,1336,3236,1734
420,1606,4741,1686,1294,3257,1654
420,1588,4722,1668,1246,3250,1708
420,1640,4688,1702,1306,3245,1676
420,1622,4696,1696,1283,3267,1679
420,1636,4684,1714,1320,3256,1638
420,1637,4682,1730,1344,3260,1648
430,1636,4804,1751,1338,3331,1754
430,1652,4806,1757,1341,3323,1747
430,1661,4774,1758,1314,3326,1734
430,1608,4867,1731,1344,3340,1740
430,1630,4856,1708,1318,3331,1738
430,1670,4816,1736,1337,3311,1727
430,1613,4859,1698,1278,3317,1686
430,1662,4809,1772,1381,3342,1717
430,1612,4867,1690,1274,3320,1710
430,1651,4796,1754,1336,3349,1784
440,1727,4896,1802,1389,3415,1845
440,1698,4934,1775,1389,3420,1757
440,1625,4983,1736,1323,3398,1715
440,1733,4889,1777,1341,3405,1727
440,1637,4970,1734,1307,3400,1765
440,1728,4883,1829,1419,3386,1713
440,1713,4924,1786,1380,3417,1798
440,1614,5006,1738,1347,3405,1771
440,1647,4954,1777,1363,3411,1759
440,1661,4976,1745,1336,3388,1732
450,1726,5021,1851,1402,3504,1798
450,1725,5045,1800,1371,3493,1811
450,1714,5033,1841,1398,3477,1782
450,1768,5010,1841,1402,3483,1776
450,1683,5085,1815,1407,3484,1813
450,1680,5049,1811,1392,3486,1804
450,1781,5000,1855,1435,3491,1753
450,1678,5088,1819,1399,3496,1809
450,1766,4993,1867,1440,3493,1826
450,1754,5024,1831,1390,3486,1784
460,1850,5064,1922,1431,3553,1789
460,1795,5134,1861,1402,3572,1906
460,1771,5163,1850,1394,3571,1842
460,1785,5136,1861,1405,3563,1825
460,1774,5133,1872,1453,3566,1889
460,1824,5093,1897,1428,3572,1844
460,1859,5054,1920,1463,3580,1853
460,1823,5110,1935,1522,3547,1790
460,1766,5144,1881,1450,3566,1854
460,1742,5164,1856,1403,3564,1845
470,1768,5275,1898,1464,3622,1842
470,1806,5279,1894,1474,3640,1850
470,1790,5301,1865,1433,3645,1909
470,1822,5271,1889,1461,3650,1885
470,1795,5279,1877,1423,3635,1895
470,1757,5312,1874,1441,3643,1861
470,1810,5261,1893,1460,3632,1956
470,1855,5223,1947,1504,3640,1892
470,1792,5319,1874,1455,3641,1913
470,1755,5315,1884,1488,3651,1880
480,1904,5345,1950,1508,3708,1910
480,1811,5369,1959,1500,3728,1942
480,1857,5372,1984,1545,3721,1889
480,1863,5399,1940,1489,3736,1885
480,1827,5424,1904,1465,3712,1947
480,1877,5371,1979,1519,3714,1881
480,1819,5401,1926,1488,3698,1864
480,1863,5350,1983,1511,3722,1953
480,1875,5354,1934,1483,3714,1859
480,1836,5387,1915,1452,3708,1966
490,1877,5511,1978,1520,3789,1918
490,1917,5499,1978,1529,3773,1989
490,1953,5411,2023,1537,3810,2009
490,1879,5500,1959,1504,3807,1974
490,1846,5494,2002,1538,3790,1996
490,1847,5551,1969,1527,3811,1933
490,1869,5494,1980,1494,3804,1942
490,1947,5408,2043,1564,3787,1990
490,1895,5436,2021,1568,3788,1958
490,1921,5472,1992,1512,3786,1912
500,1922,5584,2054,1580,3895,2024
500,1906,5568,2056,1569,3866,2009
500,1942,5602,2032,1583,3872,1941
500,1928,5602,2039,1585,3877,2057
500,1913,5635,1985,1509,3882,1943
500,1947,5564,2061,1568,3880,2018
500,1935,5575,2044,1575,3882,1997
500,2002,5542,2061,1586,3870,1986
500,1900,5657,1994,1529,3870,1967
500,1888,5629,1996,1512,3873,1988
510,1928,5728,2070,1611,3917,2023
510,1968,5736,2055,1585,3947,2049
510,1969,5673,2069,1598,3956,2084
510,1922,5744,2049,1569,3957,2061
510,1942,5714,2066,1569,3966,2081
510,1987,5680,2078,1592,3953,2044
510,1919,5728,2051,1557,3957,2079
510,2000,5686,2100,1606,3955,1992
510,1970,5683,2093,1606,3953,2034
510,2008,5689,2061,1559,3957,2065
520,2015,5819,2105,1623,4033,2129
520,2073,5749,2167,1678,4018,2068
520,1992,5780,2123,1579,4038,2071
520,2047,5780,2127,1598,4021,2056
520,2042,5772,2152,1668,4021,2080
520,2049,5757,2166,1668,4032,2072
520,1976,5912,2047,1603,4019,2113
520,2016,5825,2136,1658,4031,2132
520,1992,5835,2101,1591,4033,2123
520,2001,5765,2162,1661,4031,2043
530,2097,5911,2155,1659,4121,2077
530,2093,5947,2140,1674,4115,2140
530,1995,5962,2116,1620,4102,2130
530,2015,5940,2112,1582,4109,2096
530,2031,5930,2143,1638,4124,2148
530,2052,5932,2142,1650,4092,2100
530,2079,5914,2160,1649,4109,2143
530,1994,5995,2128,1631,4116,2127
530,2007,5960,2146,1634,4104,2094
530,1989,6000,2110,1635,4105,2157
540,2080,6076,2196,1716,4193,2212
540,2093,6042,2184,1660,4190,2214
540,2151,5959,2228,1700,4181,2136
540,2158,5962,2240,1717,4195,2159
540,2125,5986,2234,1680,4193,2200
540,2007,6121,2142,1631,4177,2091
540,2080,6056,2183,1699,4203,2171
540,2089,6022,2217,1708,4195,2160
540,2057,6084,2194,1717,4170,2107
540,2072,6074,2176,1688,4203,2172
550,2116,6153,2247,1724,4265,2188
550,2201,6100,2269,1718,4254,2184
550,2149,6158,2228,1706,4270,2178
550,2119,6158,2229,1697,4239,2185
550,2144,6160,2237,1717,4272,2205
550,2058,6171,2228,1716,4251,2170
550,2140,6111,2254,1696,4267,2214
550,2162,6106,2268,1747,4260,2129
550,2154,6126,2261,1755,4268,2225
550,2111,6161,2235,1732,4255,2204
560,2183,6265,2288,1790,4341,2244
560,2144,6283,2269,1761,4320,2195
560,2138,6260,2261,1714,4348,2198
560,2131,6261,2295,1763,4340,2199
560,2177,6237,2305,1781,4315,2209
560,2231,6209,2296,1747,4357,2303
560,2263,6180,2324,1765,4330,2277
560,2165,6265,2298,1778,4320,2262
560,2154,6234,2323,1785,4343,2267
560,2173,6241,2292,1730,4322,2240
570,2183,6394,2288,1758,4418,2258
570,2153,6416,2275,1754,4415,2274
570,2202,6392,2280,1746,4404,2270
570,2131,6424,2278,1745,4430,2331
570,2172,6378,2277,1695,4415,2307
570,2260,6334,2352,1794,4417,2276
570,2224,6374,2305,1793,4425,2329
570,2163,6424,2292,1764,4422,2270
570,2176,6391,2340,1810,4416,2282
570,2198,6347,2339,1771,4398,2267
580,2261,6470,2389,1862,4504,2294
580,2174,6515,2336,1759,4489,2315
580,2254,6477,2395,1883,4491,2269
580,2253,6453,2375,1791,4497,2359
580,2175,6548,2316,1771,4497,2331
580,2288,6481,2348,1772,4521,2334
580,2300,6391,2430,1872,4504,2328
580,2202,6523,2302,1738,4501,2314
580,2262,6432,2417,1862,4482,2286
580,2243,6491,2355,1827,4509,2315
590,2248,6602,2361,1785,4564,2341
590,2316,6549,2451,1892,4576,2346
590,2188,6662,2351,1810,4547,2252
590,2227,6605,2402,1837,4586,2375
590,2253,6643,2399,1866,4581,2364
590,2281,6617,2395,1836,4575,2306
590,2305,6589,2422,1881,4568,2363
590,2283,6584,2408,1863,4569,2355
590,2231,6635,2383,1836,4580,2310
590,2303,6559,2411,1810,4590,2370
600,2327,6702,2439,1877,4663,2411
600,2320,6711,2446,1889,4636,2383
600,2289,6707,2435,1861,4641,2331
600,2254,6777,2363,1815,4655,2347
600,2324,6732,2413,1853,4660,2441
600,2246,6764,2391,1843,4637,2359
600,2254,6766,2408,1844,4641,2434
600,2282,6739,2406,1830,4642,2380
600,2291,6750,2413,1856,4640,2424
600,2273,6749,2385,1815,4657,2437
610,2363,6815,2461,1885,4747,2467
610,2416,6750,2548,1961,4696,2455
610,2323,6896,2417,1845,4739,2445
610,2339,6850,2447,1866,4737,2508
610,2318,6863,2441,1859,4740,2419
610,2276,6928,2390,1839,4701,2459
610,2401,6776,2517,1936,4726,2400
610,2354,6819,2449,1810,4730,2486
610,2373,6822,2472,1901,4735,2443
610,2328,6886,2438,1892,4730,2508
620,2295,7008,2445,1857,4803,2495
620,2376,6989,2461,1885,4806,2437
620,2330,7034,2431,1885,4793,2487
620,2374,6953,2500,1909,4796,2421
620,2390,6935,2510,1931,4817,2539
620,2397,6895,2568,1994,4805,2474
620,2438,6912,2573,2007,4810,2423
620,2393,6949,2518,1961,4815,2481
620,2458,6897,2525,1947,4807,2477
620,2400,6956,2492,1898,4827,2526
630,2493,7007,2592,2013,4895,2547
630,2455,7040,2570,2007,4887,2527
630,2446,7009,2603,1990,4880,2534
630,2404,7057,2561,1963,4867,2483
630,2473,7010,2572,1955,4884,2537
630,2440,7040,2544,1940,4881,2560
630,2415,7046,2543,1950,4887,2562
630,2445,7064,2532,1939,4880,2523
630,2395,7080,2558,1977,4876,2511
630,2463,7026,2556,1940,4850,2464
640,2421,7191,2570,1979,4951,2529
640,2463,7177,2585,1991,4939,2551
640,2407,7216,2568,1985,4963,2551
640,2392,7235,2541,1970,4970,2558
640,2455,7156,2572,1942,4954,2560
640,2356,7259,2543,1953,4975,2517
640,2509,7139,2616,2029,4967,2565
640,2503,7138,2607,1934,4944,2460
640,2452,7188,2598,1990,4981,2558
640,2539,7148,2614,2033,4965,2517
650,2511,7263,2623,1963,5047,2629
650,2562,7226,2654,2036,5017,2610
650,2506,7299,2622,2012,5038,2544
650,2433,7345,2599,2000,5034,2550
650,2437,7357,2574,1976,5014,2490
650,2510,7267,2636,1987,5013,2551
650,2475,7312,2606,2010,5041,2566
650,2560,7237,2669,2013,5030,2567
650,2439,7364,2580,2011,5052,2647
650,2567,7187,2687,2075,5041,2667
660,2523,7419,2655,2046,5115,2602
660,2529,7382,2677,2080,5110,2594
660,2410,7485,2617,2014,5122,2724
660,2587,7344,2684,1992,5113,2638
660,2521,7443,2633,2046,5119,2654
660,2573,7379,2687,2087,5114,2667
660,2447,7471,2634,2027,5111,2637
660,2491,7474,2637,2038,5097,2634
660,2566,7366,2667,2054,5125,2688
660,2539,7407,2671,2063,5118,2637
670,2601,7516,2729,2135,5170,2645
670,2627,7492,2706,2059,5223,2697
670,2677,7453,2753,2092,5207,2624
670,2524,7568,2678,2043,5191,2631
670,2574,7539,2711,2105,5185,2667
670,2581,7489,2745,2114,5187,2674
670,2602,7485,2715,2069,5201,2657
670,2634,7449,2728,2080,5171,2694
670,2592,7461,2733,2068,5203,2686
670,2543,7519,2717,2063,5189,2695
680,2644,7595,2747,2092,5254,2694
680,2637,7607,2774,2122,5267,2700
680,2663,7611,2740,2104,5261,2746
680,2558,7659,2734,2100,5280,2698
680,2666,7568,2789,2144,5274,2726
680,2648,7576,2780,2150,5260,2754
680,2601,7618,2773,2161,5269,2699
680,2562,7690,2694,2048,5277,2658
680,2612,7647,2714,2060,5269,2682
680,2619,7606,2785,2179,5284,2791
690,2630,7708,2816,2142,5351,2778
690,2612,7784,2778,2151,5339,2787
690,2665,7721,2790,2107,5332,2753
690,2639,7758,2774,2120,5339,2800
690,2674,7728,2793,2154,5324,2742
690,2585,7780,2782,2143,5338,2777
690,2759,7598,2894,2190,5331,2698
690,2673,7674,2829,2138,5340,2724
690,2617,7762,2779,2123,5362,2801
690,2647,7760,2772,2168,5359,2794
700,2712,7829,2792,2092,5418,2740
700,2727,7810,2819,2118,5430,2776
700,2772,7778,2897,2252,5426,2736
700,2759,7759,2879,2184,5443,2802
700,2727,7821,2819,2115,5406,2781
700,2687,7870,2838,2209,5441,2765
700,2661,7852,2841,2190,5453,2812
700,2726,7839,2821,2142,5433,2776
700,2856,7697,2942,2222,5434,2774
700,2719,7822,2832,2173,5424,2833
710,2789,7888,2903,2209,5489,2835
710,2781,7928,2883,2232,5498,2898
710,2750,7940,2890,2247,5516,2899
710,2740,7935,2867,2195,5492,2915
710,2723,7956,2851,2136,5510,2842
710,2728,8001,2852,2199,5525,2829
710,2688,8034,2843,2206,5505,2772
710,2768,7979,2857,2227,5492,2807
710,2717,7966,2879,2225,5495,2907
710,2762,7954,2872,2236,5513,2896
720,2816,8015,2942,2244,5589,2888
720,2774,8066,2944,2273,5552,2911
720,2777,8052,2908,2238,5601,2816
720,2847,8009,2951,2231,5607,2839
720,2746,8096,2861,2173,5564,2829
720,2789,8089,2906,2229,5575,2905
720,2768,8091,2900,2243,5583,2895
720,2804,8048,2921,2248,5589,2890
720,2726,8102,2903,2230,5589,2886
720,2909,7937,2977,2246,5570,2890
730,2718,8243,2903,2231,5659,2827
730,2808,8145,2975,2246,5643,2944
730,2784,8150,2975,2273,5658,2967
730,2930,8049,3038,2327,5665,2969
730,2793,8206,2931,2242,5639,2920
730,2728,8254,2906,2242,5661,2944
730,2827,8172,2950,2262,5664,2932
730,2775,8219,2930,2267,5642,2921
730,2869,8140,3008,2346,5664,2938
730,2750,8234,2919,2256,5653,2918
740,2820,8284,3011,2317,5746,2969
740,2909,8216,3048,2317,5726,2931
740,2885,8264,2988,2242,5738,2910
740,2801,8348,2953,2304,5732,3006
740,2796,8271,2991,2236,5732,2926
740,2885,8320,2983,2299,5739,2929
740,2856,8255,3062,2397,5734,2933
740,2849,8263,3028,2322,5714,2952
740,2819,8304,2950,2235,5718,2911
740,2929,8230,3047,2362,5725,2934
750,2866,8420,3015,2271,5806,2981
750,2863,8400,3054,2345,5833,2975
750,2904,8400,3030,2341,5807,2973
750,2915,8330,3082,2324,5816,2920
750,2861,8396,3051,2317,5828,2981
750,2900,8352,3060,2335,5812,2965
750,2913,8386,3057,2331,5809,3029
750,2955,8358,3068,2349,5819,2947
750,2909,8395,3060,2374,5787,2954
750,2982,8347,3097,2395,5814,3003
760,3010,8413,3153,2393,5900,3007
760,2903,8487,3075,2294,5894,3000
760,2881,8563,3079,2381,5884,3043
760,2915,8517,3095,2350,5924,3080
760,2974,8470,3077,2360,5903,3026
760,3055,8374,3207,2440,5916,3060
760,2878,8544,3030,2302,5903,3070
760,2841,8571,3044,2363,5881,3011
760,3004,8470,3123,2406,5870,3072
760,2981,8480,3099,2402,5896,3048
770,2825,8779,3037,2349,5962,3025
770,2977,8611,3116,2406,5960,3050
770,2939,8620,3104,2344,5964,3056
